	idx	natural_length	frequencies	natural	fcfs	caplan	caplan_low_temperature	fcfs_length	caplan_length	caplan_low_temperature_length
40784	40784	7	1	dampier	demanie	emkobvieg	plant	7	9	5
40785	40785	9	1	buccaneer	resaring	lntp	interclance	8	4	11
40786	40786	8	1	malhotra	taker	homeguudlioms	plaided	5	13	7
40787	40787	10	2	mistreated	scholowing	hiviskcrawiald	caster	10	14	6
40788	40788	13	4	semiconductor	decider	hvxacoatqp	fine	7	10	4
40789	40789	8	4	arsenide	marcasine	usmifs	arton	9	6	5
40790	40790	11	1	aberystwyth	southollic	ncomwodyxeigtbyrad	measure	10	18	7
40791	40791	8	1	pwllheli	pertander	lnbgarlywandheyvr	satolities	9	17	10
40792	40792	17	1	digbymunicipality	submicces	cgillrye	land	9	8	4
40793	40793	6	1	osirid	scerene	pl	harm	7	2	4
40794	40794	10	1	daylesford	carrain	gcadvi	subulist	7	6	8
40795	40795	6	1	bowden	condian	appresezwrylyelul	bearth	7	17	6
40796	40796	8	1	laveline	stede	styhhfghpiblbyop	reserved	5	16	8
40797	40797	4	1	kami	tendarc	kzywlogopelms	linds	7	13	5
40798	40798	6	1	teruki	returned	eid	production	8	3	10
40799	40799	9	4	spitfires	carmered	kigc	bastly	8	4	6
40800	40800	4	1	lika	salified	eurithequafhpunccyarst	part	8	22	4
40801	40801	4	1	senj	treals	izshval	dunk	6	7	4
40802	40802	7	1	sobbing	interestical	gse	programmed	12	3	10
40803	40803	6	1	renell	submini	hiweorysfrewial	allows	7	15	6
40804	40804	5	1	nycta	revenual	nkvbympahnhpeSOSg	sexual	8	17	6
40805	40805	10	1	triborough	hounding	s	transport	8	1	9
40806	40806	4	1	tbta	origon	trmyigitz	standed	6	9	7
40807	40807	3	2	mta	angleas	kxywadli	constructs	7	8	10
40808	40808	4	1	nyct	discort	SOSpobkjl	guast	7	9	5
40809	40809	7	2	jarrold	sesient	SOSqnv	stadium	7	6	7
40810	40810	5	1	croke	legic	bkg	lives	5	3	5
40811	40811	6	1	soothe	incidental	anmymocdmkygkw	specials	10	14	8
40812	40812	10	3	multiplies	subposing	mu	grands	9	2	6
40813	40813	10	1	tymoshenko	ait	mdjtltno	burone	3	8	6
40814	40814	4	1	cusu	subsission	cieuvhl	cathelosism	10	7	11
40815	40815	7	2	retrial	spocity	briogrhweadom	theather	7	13	8
40816	40816	9	1	herculess	starter	priditilyne	consistrone	7	11	11
40817	40817	7	1	foxnuts	pagnet	meczpatyi	lood	6	9	4
40818	40818	10	2	aspiration	maintan	soot	muscome	7	4	7
40819	40819	5	3	sacks	controses	qg	constant	9	2	8
40820	40820	3	1	wam	malentar	d	staded	8	1	6
40821	40821	8	1	sweatbox	arrense	exp	charce	7	3	6
40822	40822	8	1	foretich	crothes	brtk	equal	7	4	5
40823	40823	9	1	cissexism	repering	truapye	panufacted	8	7	10
40824	40824	9	1	cisphobia	chardonger	uluSOSg	nationally	10	7	10
40825	40825	7	1	antonym	bolocks	cmdftists	recerres	7	9	8
40826	40826	6	1	acoels	membered	umyvoxiebl	north	8	10	5
40827	40827	6	1	culson	dissite	rriSOShsfpblizdeago	manican	7	19	7
40828	40828	8	3	reliably	hermone	ful	briton	7	3	6
40829	40829	10	1	chelsfield	gialled	iolo	bried	7	4	5
40830	40830	4	2	cite	archambing	pmalpyse	statual	10	8	7
40831	40831	22	3	fromlieutenantgovernor	stadior	lhrbfodow	tatin	7	9	5
40832	40832	6	2	hollis	marreels	oktkaxtq	orchard	8	8	7
40833	40833	6	1	playin	beright	korstalngiry	mine	7	12	4
40834	40834	3	1	dwa	crowder	oatnw	subsiding	7	5	9
40835	40835	14	1	mulleribrocchi	manicar	waddero	sede	7	7	4
40836	40836	6	2	guidon	phalped	ery	entition	7	3	8
40837	40837	6	2	guttet	programmers	iparch	liverely	11	6	8
40838	40838	7	1	feschel	becom	irbbbhsk	charck	5	8	6
40839	40839	9	1	gammelmor	patician	jeppora	carre	8	7	5
40840	40840	6	1	pilrot	flox	kvzdevyqikp	funded	4	11	6
40841	40841	8	1	longmans	stantanis	mjSOShikkynwezdanjagoi	mant	9	22	4
40842	40842	5	1	greeb	bleed	pmyiqacedmemecimlyd	contant	5	19	7
40843	40843	9	1	ballpoint	broodest	SOSbciocitizedols	formate	8	17	7
40844	40844	6	2	typing	subsiciates	vlusiciide	personal	11	10	8
40845	40845	7	1	bookish	sandi	bdgarokowyxcr	giabrega	5	13	8
40846	40846	6	1	larina	guarged	dearnescryeo	participate	7	12	11
40847	40847	9	3	fairytale	secones	xcuotvscmhethrifune	attempts	7	19	8
40848	40848	5	1	desks	persuar	cycbqreg	speed	7	8	5
40849	40849	3	5	pcs	herrow	sSOSbdynky	champions	6	10	9
40850	40850	11	4	locomotives	archoods	ddwovudbkeoptvop	scored	8	16	6
40851	40851	11	2	bloodstream	residues	sbhelylzphywfpihn	larried	8	17	7
40852	40852	9	1	sabellius	dramina	atndnchivpSOSeaqtcowpitmancy	archawain	7	28	9
40853	40853	10	1	blasphemes	orriger	aSOSblekcoidezcgula	attend	7	19	6
40854	40854	6	2	venter	armania	xfalyice	baton	7	8	5
40855	40855	11	3	adolescence	droppine	jczxforroldomirm	barrong	8	16	7
40856	40856	11	4	restriction	breakh	bhslnaygeyu	andrease	6	11	8
40857	40857	9	2	millennia	horeane	ibfbivk	formal	7	7	6
40858	40858	10	4	propulsion	endain	kack	savary	6	4	6
40859	40859	11	2	emplacement	sudreas	iq	mankey	7	2	6
40860	40860	11	4	overlooking	memban	iupm	frine	6	4	5
40861	40861	8	1	bradleys	lunder	siw	listing	6	3	7
40862	40862	7	1	toronga	endition	jhavatyfucstg	morones	8	13	7
40863	40863	10	1	hornberger	maunt	lovivajnysal	sena	5	12	4
40864	40864	5	5	hauts	cimples	hndwvnluhen	general	7	11	7
40865	40865	3	6	fgm	convunt	eunkmyqk	happon	7	8	6
40866	40866	10	1	savopoulos	berening	narkifugyistncuh	cartier	8	16	7
40867	40867	6	1	savvas	edites	vmwny	partain	6	5	7
40868	40868	11	1	housekeeper	almere	mr	neever	6	2	6
40869	40869	9	1	veralicia	cotse	foloa	represent	5	5	9
40870	40870	8	1	figueroa	discusted	arvp	pay	9	4	3
40871	40871	12	1	talabanifuad	audivani	ojfvndibswax	conferces	8	12	9
40872	40872	5	2	masum	austanda	xmaswetnhi	destand	8	10	7
40873	40873	4	2	cipm	extering	xxownzykdgvec	wall	8	13	4
40874	40874	6	1	staley	veradon	jyi	partist	7	3	7
40875	40875	7	1	dobbins	simpured	SOSmq	manus	8	5	5
40876	40876	4	2	joko	internigation	rjjwrazajvagiatho	rofted	13	17	6
40877	40877	6	1	widodo	reduled	ix	siller	7	2	6
40878	40878	10	2	kalimantan	excrett	rusuzh	termanity	7	6	9
40879	40879	7	2	ratatat	indicts	kuftenvks	thip	7	9	4
40880	40880	6	1	dinghy	thourd	ikorliegmess	dance	6	12	5
40881	40881	9	1	atamaniuk	marcasing	mt	grammed	9	2	7
40882	40882	4	1	waag	matteen	quooxabuobtwilkimolzgdsg	belowned	7	24	8
40883	40883	9	1	neustadtl	manuages	neasleld	discussion	8	8	10
40884	40884	4	1	anam	realed	ibxouny	calls	6	7	5
40885	40885	7	1	europes	resaurate	wuuhunpak	review	9	9	6
40886	40886	3	2	swe	bangelang	lb	cours	9	2	5
40887	40887	6	2	yasser	marness	eacufek	archaeologies	7	7	13
40888	40888	6	2	arafat	campasan	crbabbresdayserieslovy	cape	8	22	4
40889	40889	5	3	abbas	legent	vyvyhd	consprict	6	6	9
40890	40890	5	4	fatah	subdience	kmzimtplsvonllo	companion	9	15	9
40891	40891	6	2	platte	neteral	grundvaarc	surfer	7	10	6
40892	40892	3	2	lcd	marist	cregm	announdary	6	5	10
40893	40893	5	4	goofy	harther	seloSOSgkiupiaxn	camberary	7	16	9
40894	40894	10	3	bernadette	grammani	qanmbhoyavthcyly	hollowski	8	16	9
40895	40895	6	1	sliema	material	ghscilebcertsrizd	adaptive	8	17	8
40896	40896	7	1	adalulf	alchoria	wvtjylacuoe	meston	8	11	6
40897	40897	6	1	karlin	maticon	jeepweglabyicialls	strangess	7	18	9
40898	40898	10	2	improvised	maniture	evacfooruty	procession	8	11	10
40899	40899	8	1	tzatziki	contelleted	mpxsiqprytie	survey	11	12	6
40900	40900	7	1	yoghurt	marcabolist	knvsvetyuu	chemical	11	10	8
40901	40901	6	1	mornay	paractage	egffudwbillki	measure	9	13	7
40902	40902	6	1	elbrus	ecological	obvzfion	sell	10	8	4
40903	40903	6	1	iceman	addream	grwkint	almie	7	7	5
40904	40904	7	2	snowman	touth	zidagoun	submiring	5	8	9
40905	40905	10	1	charlottes	respecies	cvusdlysnvyyvlico	tates	9	17	5
40906	40906	7	6	swagger	fortherman	dyxoteldy	ammans	10	9	6
40907	40907	8	1	iphicles	carcharle	ippzaixyo	chose	9	9	5
40908	40908	6	1	slated	engerar	jqylushbomb	live	7	11	4
40909	40909	6	2	tiryns	telenamered	pyrilry	ferral	11	7	6
40910	40910	7	3	mycenae	chapan	wpe	ood	6	3	3
40911	40911	5	1	akima	belieffre	tovedieveduls	orchasing	9	13	9
40912	40912	6	1	korsos	berast	clzzanbojrdlaat	particips	6	15	9
40913	40913	4	1	drej	bullior	yustocusu	disseas	7	9	7
40914	40914	8	3	lakeland	commoners	wmohixsirs	forman	9	10	6
40915	40915	5	2	curie	starving	vracic	marries	8	6	7
40916	40916	7	1	gustave	stadually	vokoljer	related	9	8	7
40917	40917	6	1	bemont	helman	autyhukds	bance	6	9	5
40918	40918	3	1	edf	tience	mjcstrnngtes	procedure	6	12	9
40919	40919	8	2	bulletin	maciing	ixrflawskyg	deal	7	11	4
40920	40920	7	1	naspspa	protobert	cehmorlyedsha	supposed	9	13	8
40921	40921	9	1	pejepscot	sucession	panbmyiussiy	nessara	9	12	7
40922	40922	7	1	abenaki	deago	xwewerkcwayedh	seals	5	14	5
40923	40923	15	1	anasagunticooks	laurist	h	archaeology	7	1	11
40924	40924	13	1	androscoggins	paraties	rl	cast	8	2	4
40925	40925	7	1	topsham	sandia	koeyporqiminiti	removians	6	15	9
40926	40926	7	1	asterix	asslass	exsdsqarl	biography	7	9	9
40927	40927	7	1	charley	saular	pcioutchc	constants	6	9	9
40928	40928	10	2	hemoglobin	manales	ijjn	persian	7	4	7
40929	40929	10	1	hydrolysis	subfancial	mcelhaqilregnuhtsphs	addited	10	20	7
40930	40930	9	1	signatory	calmonia	me	toot	8	2	4
40931	40931	6	1	gruden	principic	mojnhanskypicels	arting	9	16	6
40932	40932	3	2	alp	interage	saksgib	carmine	8	7	7
40933	40933	6	1	noggin	lamera	vsSOSffwn	flood	6	9	5
40934	40934	9	1	annemarie	affreed	oonnwugi	draged	7	8	6
40935	40935	4	1	livi	guy	degratzeds	range	3	10	5
40936	40936	5	1	tsuya	creek	kaSOSsbbens	athenit	5	11	7
40937	40937	6	1	miuras	archaired	ldlllugets	particians	9	10	10
40938	40938	7	1	scammed	declease	nee	constatted	8	3	10
40939	40939	8	1	rattenni	licthork	eqhecovin	candings	8	9	8
40940	40940	6	1	shirov	spaned	spoowdlmoodslaeingloeystmia	incrussic	6	27	9
40941	40941	6	3	mimosa	accompenies	geesmjaeeuvicinity	socate	11	18	6
40942	40942	6	1	pudica	astended	pdbuhjnod	theal	8	9	5
40943	40943	12	1	piobaireachd	savang	ypequiqcaisagnzso	bense	6	17	5
40944	40944	7	1	jarayon	singuelar	usvregslimpdersm	station	9	16	7
40945	40945	8	3	giraffes	stapt	drggylsjerate	stream	5	13	6
40946	40946	8	1	mcmxciii	carturie	beelfsxo	standers	8	8	8
40947	40947	7	1	domesic	campolonic	qhanlededosum	subtrips	10	13	8
40948	40948	4	1	dect	scalone	rwzb	carmone	7	4	7
40949	40949	8	1	institut	thermonial	wiinsdamrezi	barrorn	10	12	7
40950	40950	9	3	genealogy	stali	juxbowgkigt	subsite	5	11	7
40951	40951	12	3	circumstance	manaded	vilweomacl	wings	7	10	5
40952	40952	9	9	violinist	moveria	ojgsders	comenes	7	8	7
40953	40953	5	1	eagan	baspaneral	namedexurenyughyi	calletted	10	17	9
40954	40954	8	1	darkroom	collarist	t	mank	9	1	4
40955	40955	3	2	dmz	mancour	cmd	seem	7	3	4
40956	40956	7	1	vaginal	three	ciongsey	south	5	8	5
40957	40957	11	1	professions	bream	sycbericwiuxed	colombid	5	14	8
40958	40958	8	2	newspoll	accepting	opahizltazogh	expective	9	13	9
40959	40959	8	3	cummings	beatelle	gaodnabys	comparing	8	9	9
40960	40960	9	1	childcare	solars	xquisobcuzg	charge	6	11	6
40961	40961	11	3	quedlinburg	there	tblyrksgy	content	5	9	7
40962	40962	4	2	poco	maracha	malleveb	storms	7	8	6
40963	40963	10	1	utsunomiya	subperce	phhsvmyrdmiatkyzuc	scripts	8	18	7
40964	40964	7	1	baoruco	anaterate	deqotucmpts	pots	9	11	4
40965	40965	9	1	octochamp	diroff	nbtahelivzamlmbrnensta	traids	6	22	6
40966	40966	7	4	retires	tented	o	transflience	6	1	12
40967	40967	4	1	dhul	reposile	odyatruhowshmr	formed	8	14	6
40968	40968	4	1	kifl	ottenia	qorus	conterence	7	5	10
40969	40969	6	2	stereo	abortions	SOSncetibsiodet	collors	9	15	7
40970	40970	10	1	polargeist	subsensed	qispesois	sandor	9	9	6
40971	40971	5	1	xstep	ison	foxbetkhzyywloed	certified	4	16	9
40972	40972	11	1	clutterfunk	superopher	hoefriymlons	tonory	10	12	6
40973	40973	10	1	electroman	sungersting	hicdomcyt	bried	11	9	5
40974	40974	8	1	clubstep	madual	orfwver	picked	6	7	6
40975	40975	14	1	electrodynamix	widge	bdtlmsk	archas	5	7	6
40976	40976	7	1	hexagon	demection	bruas	elive	9	5	5
40977	40977	11	3	geometrical	explasies	koggiivzyu	thark	9	10	5
40978	40978	10	1	deadlocked	cract	aapheoospskha	angles	5	13	6
40979	40979	10	1	fingerdash	lanchest	basnavinams	ussal	8	11	5
40980	40980	6	2	sepoys	cornition	buceyntyines	piengs	9	12	6
40981	40981	10	1	recaptured	transtart	alazahchiiebrty	bare	9	15	4
40982	40982	6	2	resume	mannelle	uhquuylons	alexandre	8	10	9
40983	40983	14	1	montoyajanuary	salized	snhyolalfhmaloi	leas	7	15	4
40984	40984	9	3	sandrembi	successess	hfy	manic	10	3	5
40985	40985	7	4	chaisra	scheribe	mynedywvtstpe	mi	8	13	2
40986	40986	11	2	establishes	aropes	otnySOSthiambeckosaSOSlahyoobanuofatucc	presidential	6	39	12
40987	40987	5	1	monic	largen	wulltmncosetwari	deamond	6	16	7
40988	40988	3	2	dma	goddee	trelzimdicnh	scareles	6	12	8
40989	40989	9	4	tarantula	sechangel	ovauxfmwlee	caller	9	11	6
40990	40990	4	1	sian	armest	yuildyc	chailing	6	7	8
40991	40991	10	1	haileybury	fraistion	srpmoddigar	senals	9	11	6
40992	40992	9	1	chouinard	preservision	minaindiaki	colones	12	11	7
40993	40993	9	1	nawrockis	solians	buvkeluels	specifies	7	10	9
40994	40994	8	1	linkedin	spiny	tcc	track	5	3	5
40995	40995	5	1	hefei	blocdark	hyalyxiaen	work	8	10	4
40996	40996	6	2	tatami	oscoal	tpngsiSOSadpy	break	6	13	5
40997	40997	8	3	flooring	ferring	jlo	rack	7	3	4
40998	40998	5	3	shoji	tibe	wredshriypgyirnzp	featers	4	17	7
40999	40999	7	2	abusive	carladon	stowreekkdehwem	stans	8	15	5
41000	41000	6	2	kakapo	emplosice	drmtespedeyins	paterfoll	9	14	9
41001	41001	13	2	francorchamps	spiders	bdzmscou	trick	7	8	5
41002	41002	4	1	lalo	concertant	shnxt	manalia	10	5	7
41003	41003	8	1	schifrin	discarder	vcyp	talls	9	4	5
41004	41004	7	1	milagro	surversive	aardy	annual	10	5	6
41005	41005	9	1	beanfield	cliscal	sgrtdoooh	nimole	7	9	6
41006	41006	8	2	branched	numbernia	fyitdue	composists	9	7	10
41007	41007	8	5	polymers	carbona	iqyvbcpe	torals	7	8	6
41008	41008	5	1	pichi	subburis	xlfv	spiting	8	4	7
41009	41009	5	1	richi	disgueds	rlpvk	carcia	8	5	6
41010	41010	7	1	operant	pia	vuldshburhursen	andous	3	15	6
41011	41011	10	1	callidulid	wolvet	vyti	alberta	6	4	7
41012	41012	7	2	knobbed	repeate	micyz	show	7	5	4
41013	41013	9	2	gwendolyn	endia	kgyhueruenlro	brade	5	13	5
41014	41014	16	1	monologuesincest	mainteer	SOSrzd	sent	8	6	4
41015	41015	8	4	improper	reservices	d	bie	10	1	3
41016	41016	7	5	wrestle	wounds	pcovcweldic	paint	6	11	5
41017	41017	13	1	privatization	subpermaning	revebcal	contended	12	8	9
41018	41018	14	1	bokermannohyla	suld	h	pronounced	4	1	10
41019	41019	6	1	wafuku	sills	zclt	bellown	5	4	7
41020	41020	4	1	salc	subsentines	kkow	gorder	11	4	6
41021	41021	7	1	sheehan	sovie	ethliwintknwyvadoyerseywhs	sexual	5	26	6
41022	41022	9	1	staircase	sentation	enquorxemeay	stoather	9	12	8
41023	41023	6	1	bolted	revelatives	chgbdnessmodubscry	featle	11	18	6
41024	41024	3	1	rse	maches	dnav	sterver	6	4	7
41025	41025	5	4	indra	archangel	lckgyecs	ground	9	8	6
41026	41026	7	1	deuthal	collegends	ejudonertraun	holoy	10	13	5
41027	41027	7	5	vicenza	secretation	dididcipa	statues	11	9	7
41028	41028	6	1	berici	recested	d	auchumb	8	1	7
41029	41029	6	2	dunbar	restarred	zpzwozsmw	fortest	9	9	7
41030	41030	8	1	ozzmosis	alran	SOSckikytseweilht	content	5	17	7
41031	41031	3	1	ffc	interliving	glohdzaxlide	charges	11	12	7
41032	41032	6	1	uracil	cathelonic	srse	storms	10	4	6
41033	41033	14	1	transcriptions	carrert	vaakt	pusla	7	5	5
41034	41034	6	1	emberg	manderso	mpzytmgzahsqog	factor	8	14	6
41035	41035	5	2	oliba	sheemers	dtl	charged	8	3	7
41036	41036	7	2	whitley	stances	sufedsjleiv	diverse	7	11	7
41037	41037	7	3	compton	whases	vdzine	garene	6	6	6
41038	41038	9	1	handstand	preventies	rikivujcurelfis	socials	10	15	7
41039	41039	5	2	gorda	preminion	vsledaveeejh	disted	9	12	6
41040	41040	9	2	accordion	filence	xmtvomow	basker	7	8	6
41041	41041	8	1	midfield	patrum	frpgjo	specific	6	6	8
41042	41042	5	1	sainz	tempted	schom	tited	7	5	5
41043	41043	9	1	magnussen	committees	vnl	ballone	10	3	7
41044	41044	10	1	giovinazzi	ladita	jyyrhagyqzazozzow	mask	6	17	4
41045	41045	6	2	latifi	pactanium	sloedwougglcr	cambrough	9	13	9
41046	41046	5	1	awaji	instactions	lyd	persta	11	3	6
41047	41047	8	4	misasagi	marricus	urqlmesikuhn	auto	8	12	4
41048	41048	5	2	kandy	lighan	wyxkdwipywa	canteral	6	11	8
41049	41049	9	1	parnassus	overed	zphzweiutsom	arror	6	12	5
41050	41050	8	1	hipsters	mentimes	scjo	angle	8	4	5
41051	41051	11	1	mimatsuhiko	delemate	cwaspur	interstant	8	7	10
41052	41052	8	1	kaeshine	seasson	isholmcactustzuss	compectaria	7	17	11
41053	41053	7	1	enlists	delectrist	bocenca	cantalonia	10	7	10
41054	41054	2	1	qt	ret	tlyo	forest	3	4	6
41055	41055	16	1	chytridiomycosis	santana	mugykabu	experite	7	8	8
41056	41056	5	2	witty	discidentian	gazawieex	hear	12	9	4
41057	41057	7	1	raggedy	gallage	wothhuiicc	algue	7	10	5
41058	41058	9	1	stableman	grademah	rwgininme	compession	8	9	10
41059	41059	6	4	sealed	spanically	bli	national	10	3	8
41060	41060	6	1	kaguya	cantiner	cirsewizlabrisminap	subition	8	19	8
41061	41061	5	1	zetsu	suburbis	yoyncytons	dacks	8	10	5
41062	41062	6	6	vacant	arculas	thzr	trian	7	4	5
41063	41063	7	3	goessel	stadvar	kjohsklre	armito	7	9	6
41064	41064	6	1	browse	surchy	caco	constant	6	4	8
41065	41065	4	6	oder	claur	jy	shole	5	2	5
41066	41066	8	1	flaherty	changelan	vyrmmubia	apearth	9	9	7
41067	41067	8	1	gurbanov	charlere	vqnrw	back	8	5	4
41068	41068	8	6	coriaria	solvely	refaverobepud	alfar	7	13	5
41069	41069	8	1	kingiana	amo	eaateled	lock	3	8	4
41070	41070	7	1	colenso	provincing	nalizksetanoaks	madium	10	15	6
41071	41071	13	1	kweichovensis	hemingrad	vhobcpuo	stade	9	8	5
41072	41072	6	1	lurida	santali	vpify	regial	7	5	6
41073	41073	10	2	myrtifolia	niters	widtippxi	medoriam	6	9	8
41074	41074	10	1	nepalensis	santaria	innvhberrdazostdvo	sites	8	18	5
41075	41075	4	1	dxko	brothed	deutqubanuaek	marrian	7	13	7
41076	41076	5	2	pimen	illars	nkyxovlerypluy	contented	6	14	9
41077	41077	6	1	higatv	surventure	azougpsraepowiciu	societies	10	17	9
41078	41078	7	1	hajsafi	admances	yiezc	subsan	8	5	6
41079	41079	9	1	diastolic	surpeading	wdflaploshhen	mangelie	10	13	8
41080	41080	11	1	kookaburras	piter	vocqveltomn	assash	5	11	6
41081	41081	11	1	irreligious	canterby	diobzlygolagcumgyim	millor	8	19	6
41082	41082	10	3	coleoptera	casade	SOSdnqdoha	fin	6	10	3
41083	41083	13	1	coccinellidae	legenia	iidiofmptt	glands	7	10	6
41084	41084	8	1	hoverfly	campiby	m	strong	7	1	6
41085	41085	9	1	lacewings	arrund	ifeimanond	excopes	6	10	7
41086	41086	10	1	neuroptera	garth	v	sainted	5	1	7
41087	41087	5	6	aphid	minimanist	wytano	notation	10	6	8
41088	41088	11	1	aphidoletes	sarage	b	altiman	6	1	7
41089	41089	10	1	aphidimyza	fandish	fyuxwgl	aldor	7	7	5
41090	41090	13	1	lecanicillium	humint	weth	muriium	6	4	7
41091	41091	7	1	lecanii	trier	elzwiewfaztgupudislenemmin	cananabes	5	26	9
41092	41092	6	8	yonsei	ramid	valganbiwusmhn	guisting	5	14	8
41093	41093	7	1	stasiak	dennies	johmweolepbrip	note	7	14	4
41094	41094	3	1	oom	woloshia	clofwic	grass	8	7	5
41095	41095	9	2	vaudreuil	dieges	thballakuwgslfkaopiiaz	monastem	6	22	8
41096	41096	6	1	dorion	constending	ajpucl	engradition	11	6	11
41097	41097	11	1	starfighter	schotol	lnwaSOScaipdvitlilkroolsmytn	warner	7	28	6
41098	41098	6	1	ryokan	warly	ubzauobxrs	comparies	5	10	9
41099	41099	11	1	diefenbaker	reposite	klnn	george	8	4	6
41100	41100	9	1	pleasence	chanisted	grceaothyxelpgq	belos	9	15	5
41101	41101	10	2	nagenrauft	chossots	zpknswalpquyflie	ballarloor	8	16	10
41102	41102	8	4	vauxhall	posland	rspezns	singest	7	7	7
41103	41103	8	1	fuligula	roined	cnenip	contrigues	6	6	10
41104	41104	9	1	offically	dillars	pudacityates	fast	7	12	4
41105	41105	8	1	paganism	britnes	dakffsiretSOSonogoinal	cancel	7	22	6
41106	41106	7	1	cheatin	hammid	ttuwttoox	drought	6	9	7
41107	41107	9	2	favorites	mermicle	bnsro	spending	8	5	8
41108	41108	7	1	drifter	birty	tztyiniqgevs	controrsming	5	12	12
41109	41109	9	1	prohibits	contribuled	ffwthom	bick	11	7	4
41110	41110	3	2	wop	candiency	ctch	towan	9	4	5
41111	41111	3	3	wba	rebent	rfvuincrief	surdick	6	11	7
41112	41112	3	2	wbc	sudge	vyaiedsayra	commonett	5	11	9
41113	41113	6	3	singel	points	sveosbradeynigabagheusih	supplet	6	24	7
41114	41114	14	2	archaeplastida	sachero	entragcurimna	starries	7	13	8
41115	41115	12	4	firefighters	mermania	hSOSdbdlowetkbk	pingest	8	15	7
41116	41116	6	1	tarbes	bisha	xnSOSvoshptizglebiguzm	formary	5	22	7
41117	41117	8	1	tomohito	paradoce	swroxvhtzies	colos	8	12	5
41118	41118	6	1	awliya	disorted	jitrcqz	angreat	8	7	7
41119	41119	12	1	transporting	auditions	btambrgtp	strongs	9	9	7
41120	41120	8	2	kinabalu	protoduce	mhlosbummyosfatds	seath	9	17	5
41121	41121	5	1	phscc	deroided	jwshnbijyviserpuash	expective	8	19	9
41122	41122	4	1	chiu	defless	nqvoovuxlmyup	champed	7	13	7
41123	41123	5	1	dublu	complanie	nsdc	mars	9	4	4
41124	41124	5	1	igrec	torthese	feipwqlhekm	earlie	8	11	6
41125	41125	4	1	grec	subdoct	ncke	lack	7	4	4
41126	41126	6	1	tianfu	maddre	dpkxy	colonist	6	5	8
41127	41127	10	2	agronomist	norated	latzhntistnys	alight	7	13	6
41128	41128	7	1	jugband	substeans	lgqkk	charles	9	5	7
41129	41129	5	4	barak	primodic	wpeczihd	attence	8	8	7
41130	41130	6	1	olives	acch	gividut	explosion	4	7	9
41131	41131	8	2	contempt	opher	vgrcccehsrvhoykiat	record	5	18	6
41132	41132	6	2	aslans	expeciies	bbrxnanfaoych	douger	9	13	6
41133	41133	5	4	aslan	lase	lsudwsuga	actrees	4	9	7
41134	41134	6	1	bushby	descernancy	mufza	tells	11	5	5
41135	41135	7	5	mustang	measul	jfqwty	sangel	6	6	6
41136	41136	11	3	aeronautics	thampes	cwybnyomniust	contist	7	13	7
41137	41137	18	2	australopithecines	droger	SOScchcahloombbv	camera	6	16	6
41138	41138	6	7	stevie	contridency	sojnifwse	grands	11	9	6
41139	41139	8	2	anguilla	solly	evysacimsar	servies	5	11	7
41140	41140	12	1	antisemitism	indivelson	crecuadcbirumes	steth	10	15	5
41141	41141	10	1	happenings	prestonate	dbundwuinsre	countine	10	12	8
41142	41142	13	2	collaborators	canallo	bdwefl	satenday	7	6	8
41143	41143	6	3	absurd	martice	zkkethniktnkb	campions	7	13	8
41144	41144	8	1	serjeant	gandia	a	criters	6	1	7
41145	41145	9	1	musgraves	noved	aSOSskdmbhs	carle	5	11	5
41146	41146	2	4	sw	chernology	fahlummyhn	color	10	10	5
41147	41147	11	1	undelivered	marchailes	prvr	christement	10	4	11
41148	41148	8	3	calories	transmanced	ckgrrjafolfsidkmryso	corment	11	20	7
41149	41149	4	1	rigi	minstan	xyvopjonsabjcy	carrol	7	14	6
41150	41150	5	1	deers	intervolmed	foxuesluilchyo	carres	11	14	6
41151	41151	8	1	leopards	particument	vuyzuects	mad	11	9	3
41152	41152	10	1	pandastate	sastele	flddurkacprepczcy	scores	7	17	6
41153	41153	6	2	sikkim	incerant	mcsuuersla	motery	8	10	6
41154	41154	9	2	partridge	artex	al	croffed	5	2	7
41155	41155	5	2	satyr	limina	lhzur	mane	6	5	4
41156	41156	8	1	tragopan	tilotic	jdadejkyvraggdyhsholr	chanited	7	21	8
41157	41157	11	1	sympathized	restinue	zolkhm	barlow	8	6	6
41158	41158	10	1	suppressor	radia	ao	collinction	5	2	11
41159	41159	3	2	cst	caphical	yuyzrjc	geners	8	7	6
41160	41160	12	2	oligotrophic	termie	SOSjdl	inteenst	6	6	8
41161	41161	10	1	khutsangbi	alexonday	seszdps	prititius	9	7	9
41162	41162	8	2	demoness	errie	altmhphakioetiarigy	instance	5	19	8
41163	41163	8	1	blacktop	hallong	cressercty	surversial	7	10	10
41164	41164	7	5	asphalt	indured	newwhomlitk	cannaid	7	11	7
41165	41165	8	1	rubidius	actoral	onafetgy	manged	7	8	6
41166	41166	7	5	deepest	wisper	pbcnnan	super	6	7	5
41167	41167	11	1	frankfurter	carroth	sk	realuy	7	2	6
41168	41168	9	1	rundschau	mallical	cfkpvaaxmroktivyis	stops	8	18	5
41169	41169	10	4	supplement	explainar	j	stand	9	1	5
41170	41170	7	3	garbage	perasity	houcd	taton	8	5	5
41171	41171	6	17	saturn	storming	tilg	spred	8	4	5
41172	41172	6	1	gawain	phototh	anwwbskfgogd	sunded	7	12	6
41173	41173	7	1	bassano	interive	coao	steam	8	4	5
